"id_articulos";"activo";"serial_art";"plaqueta_art";"fecha_creacion";"fk_items";"fk_puesto";"fk_campaign";"fk_bodega";"fk_sede";"fk_tipo"
1;"1";"V9-006ZYP";"024921";"2017-03-18";20;1;7;7;1;2
2;"1";"V1PR615";"017419";"2017-03-18";16;2;7;7;1;2
3;"1";"V9-006YFF";"018494";"2017-03-18";20;3;7;7;1;2
4;"1";"CNT93568B2";"024194";"2017-03-18";24;4;7;7;1;2
5;"1";"V1BMF94";"010789";"2017-03-18";16;5;7;7;1;2
6;"1";"V1BCP43";"010106";"2017-03-18";16;6;7;7;1;2
7;"1";"V1PR716";"010088";"2017-03-18";16;7;7;7;1;2
8;"1";"V1PR667";"010097";"2017-03-18";16;8;7;7;1;2
9;"1";"VNALZVM";"000773";"2017-03-18";16;9;7;7;1;2
10;"1";"V1ZT639";"024803";"2017-03-18";16;10;7;7;1;2
11;"1";"V1PR553";"010313";"2017-03-18";16;11;7;7;1;2
12;"1";"VNAC012";"000805";"2017-03-18";19;12;7;7;1;2
13;"1";"V1ALK07";"010678";"2017-03-18";16;13;7;7;1;2
14;"1";"V1PR669";"010359";"2017-03-18";16;14;7;7;1;2
15;"1";"V1PP891";"010724";"2017-03-18";16;15;7;7;1;2
16;"1";"V1ZT559";"010031";"2017-03-18";16;16;7;7;1;2
17;"1";"V1ALK47";"024080";"2017-03-18";16;17;7;7;1;2
18;"1";"V1ALK48";"011134";"2017-03-18";16;18;7;7;1;2
19;"1";"VNALZRZ";"000892";"2017-03-18";19;19;7;7;1;2
20;"1";"VNALZVB";"001160";"2017-03-18";19;20;7;7;1;2
21;"1";"V257191";"008688";"2017-03-18";16;21;7;7;1;2
22;"1";"V1PR655";"019740";"2017-03-18";16;22;7;7;1;2
23;"1";"VNAC1W1";"001865";"2017-03-18";19;23;7;7;1;2
24;"1";"VNA4D88";"001674";"2017-03-18";19;24;7;7;1;2
25;"1";"VNAR40M";"000811";"2017-03-18";19;25;7;7;1;2
26;"1";"VNABZR6";"000928";"2017-03-18";19;26;7;7;1;2
27;"1";"VNAC1R7";"001773";"2017-03-18";19;27;7;7;1;2
28;"1";"V1ALH97";"024866";"2017-03-18";16;28;7;7;1;2
29;"1";"CNC038NR12";"002014";"2017-03-18";23;29;7;7;1;2
30;"1";"V1PC445";"008713";"2017-03-18";16;30;7;7;1;2
31;"1";"V1BCR04";"010133";"2017-03-18";16;31;7;7;1;2
32;"1";"V1PR701";"010237";"2017-03-18";19;32;7;7;1;2
33;"1";"CNT933629L";"014974";"2017-03-18";24;33;7;7;1;2
34;"1";"V1BMF72";"010098";"2017-03-18";16;34;7;7;1;2
35;"1";"V1PR714";"010123";"2017-03-18";16;35;7;7;1;2
36;"1";"MJGMCNY";"012724";"2017-03-18";9;1;7;7;1;1
37;"1";"MJGMCPG";"024166";"2017-03-18";9;2;7;7;1;1
38;"1";"MJEDRDV";"008883";"2017-03-18";9;3;7;7;1;1
39;"1";"MJEDVGM";"024587";"2017-03-18";9;4;7;7;1;1
40;"1";"MJ018XWD";"024539";"2017-03-18";12;5;7;7;1;1
41;"1";"MJ018XS2";"018415";"2017-03-18";12;6;7;7;1;1
42;"1";"MJ018XXN";"024792";"2017-03-18";12;7;7;7;1;1
43;"1";"MJVDCV4";"024799";"2017-03-18";9;8;7;7;1;1
44;"1";"MJEDTYM";"024188";"2017-03-18";9;9;7;7;1;1
45;"1";"MJEDYZD";"014562";"2017-03-18";9;10;7;7;1;1
46;"1";"REVISAR";"024195";"2017-03-18";99;46;7;7;1;0
47;"1";"MJ018Y0P";"024756";"2017-03-18";12;11;7;7;1;1
48;"1";"MJ018Y0Y";"014991";"2017-03-18";12;12;7;7;1;1
49;"1";"MJGMCNE";"017431";"2017-03-18";9;13;7;7;1;1
50;"1";"MJ018Y2G";"024766";"2017-03-18";6;14;7;7;1;1
51;"1";"MJEDVKZ";"018408";"2017-03-18";9;15;7;7;1;1
52;"1";"MJGMCNB";"016420";"2017-03-18";9;16;7;7;1;1
53;"1";"MJEDVER";"012788";"2017-03-18";9;17;7;7;1;1
54;"1";"MJGMCML";"024183";"2017-03-18";9;18;7;7;1;1
55;"1";"MJEDVEK";"011190";"2017-03-18";9;19;7;7;1;1
56;"1";"MJEDZCN";"024184";"2017-03-18";9;20;7;7;1;1
57;"1";"MJGMCPL";"024773";"2017-03-18";9;21;7;7;1;1
58;"1";"MJGMCMY";"014746";"2017-03-18";9;22;7;7;1;1
59;"1";"MJEDVAM";"012797";"2017-03-18";9;23;7;7;1;1
60;"1";"MJGMCPE";"024962";"2017-03-18";9;24;7;7;1;1
61;"1";"MJEDVGT";"014566";"2017-03-18";9;25;7;7;1;1
62;"1";"MJEDTRX";"024797";"2017-03-18";9;26;7;7;1;1
63;"1";"MJEDVER";"014564";"2017-03-18";9;27;7;7;1;1
64;"1";"MJEDVAL";"024786";"2017-03-18";9;28;7;7;1;1
65;"1";"MJEDTVT";"024185";"2017-03-18";9;29;7;7;1;1
66;"1";"MJBFXB1";"024180";"2017-03-18";2;30;7;7;1;1
67;"1";"MJEDYYX";"018495";"2017-03-18";9;31;7;7;1;1
68;"1";"MJ02XN75";"016789";"2017-03-18";12;32;7;7;1;1
69;"1";"MJEDTYN";"018486";"2017-03-18";9;33;7;7;1;1
70;"1";"REVISAR";"018422";"2017-03-18";99;70;7;7;1;0
71;"1";"V1PR688";"010047";"2017-03-18";16;36;15;1;1;2
72;"1";"VNAC25L";"000937";"2017-03-18";19;37;15;1;1;2
73;"1";"CN0C38NNQ4";"001989";"2017-03-18";23;38;13;1;1;2
74;"1";"V1PR656";"010112";"2017-03-18";16;39;13;1;1;2
75;"1";"VNAC1W5";"001850";"2017-03-18";16;40;13;1;1;2
76;"1";"CNC038NY31";"002426";"2017-03-18";23;41;13;1;1;2
77;"1";"V1BMG13";"010132";"2017-03-18";16;42;13;1;1;2
78;"1";"MJ02XMYU";"018159";"2017-07-04";1;34;15;1;1;1
79;"1";"MJ018XSA";"014992";"2017-03-18";12;35;15;1;1;1
80;"1";"MJPWF90";"017527";"2017-03-18";6;36;13;1;1;1
81;"1";"MJEDVMN";"010224";"2017-03-18";9;37;13;1;1;1
82;"1";"MJEDPYP";"012747";"2017-03-18";9;38;13;1;1;1
83;"1";"MJEDTWB";"024312";"2017-03-18";9;39;13;1;1;1
84;"1";"MJEDVBW";"024802";"2017-03-18";9;40;13;1;1;1
85;"1";"V1ALK17";"010687";"2017-03-18";16;43;1;1;1;2
86;"1";"VNA4D8K";"002393";"2017-03-18";19;44;1;1;1;2
87;"1";"VNABWM9";"002056";"2017-03-18";16;45;1;1;1;2
88;"1";"VNABYMB";"001258";"2017-03-18";19;46;1;1;1;2
89;"1";"V1ALK54";"000916";"2017-03-18";16;47;1;1;1;2
90;"1";"V255554";"000234";"2017-03-18";16;48;1;1;1;2
91;"1";"V1PR625";"024675";"2017-03-18";16;49;1;1;1;2
92;"1";"V1PR603";"011144";"2017-03-18";16;50;1;1;1;2
93;"1";"VNALZTV";"000776";"2017-03-18";19;51;1;1;1;2
94;"1";"V255689";"000149";"2017-03-18";16;52;1;1;1;2
95;"1";"V1PR611";"024833";"2017-03-18";16;53;1;1;1;2
96;"1";"V1PR664";"008790";"2017-03-18";16;54;1;1;1;2
97;"1";"V1BCP35";"010634";"2017-03-18";16;55;1;1;1;2
98;"1";"V256701";"000140";"2017-03-18";16;56;1;1;1;2
99;"1";"V255718";"000196";"2017-03-18";16;57;1;1;1;2
100;"1";"V1PR706";"010022";"2017-03-18";16;58;1;1;1;2
101;"1";"V1PR652";"010353";"2017-03-18";16;59;1;1;1;2
102;"1";"V1BMG09";"010054";"2017-03-18";16;60;1;1;1;2
103;"1";"V1BCP59";"010345";"2017-03-18";16;61;1;1;1;2
104;"1";"V1PR703";"024936";"2017-03-18";16;62;1;1;1;2
105;"1";"V1PR712";"010728";"2017-03-18";16;63;1;1;1;2
106;"1";"CNT93363WQ";"001863";"2017-03-18";23;64;1;1;1;2
107;"1";"V9-0070XL";"015784";"2017-03-18";20;65;1;1;1;2
108;"1";"VNA4D6K";"001704";"2017-03-18";19;66;1;1;1;2
109;"1";"VNABXCF";"001355";"2017-03-18";16;67;1;1;1;2
110;"1";"V255700";"000212";"2017-03-18";16;68;1;1;1;2
111;"1";"V1PW224";"010314";"2017-03-18";16;69;1;1;1;2
112;"1";"V1BMF84";"010324";"2017-03-18";16;70;1;1;1;2
113;"1";"V1ALK52";"010658";"2017-03-18";16;71;1;1;1;2
114;"1";"V1BCM86";"010038";"2017-03-18";16;72;1;1;1;2
115;"1";"V255997";"011136";"2017-03-18";16;73;1;1;1;2
116;"1";"V335859";"000313";"2017-03-18";15;74;1;1;1;2
117;"1";"V1BCP60";"010347";"2017-03-18";16;75;1;1;1;2
118;"1";"V9-0070XH";"015756";"2017-03-18";20;76;1;1;1;2
119;"1";"V1PP819";"010217";"2017-03-18";16;77;1;1;1;2
120;"1";"CNC038PN5T";"002022";"2017-03-18";23;78;1;1;1;2
121;"1";"V9-0070MH";"015783";"2017-03-18";20;79;1;1;1;2
122;"1";"V1BMF79";"019761";"2017-03-18";16;80;1;1;1;2
123;"1";"V1BMG18";"011237";"2017-03-18";16;81;1;1;1;2
124;"1";"VNABYMV";"000931";"2017-03-18";19;82;1;1;1;2
125;"1";"V1BMF85";"010339";"2017-03-18";16;83;1;1;1;2
126;"1";"V1BCN67";"014622";"2017-03-18";16;84;1;1;1;2
127;"1";"VNA4BXM";"002357";"2017-03-18";19;85;1;1;1;2
128;"1";"VNABY80";"000925";"2017-03-18";19;86;1;1;1;2
129;"1";"5047-HB2";"020908";"2017-03-18";99;129;1;1;1;0
130;"1";"V1ZT561";"010041";"2017-03-18";16;87;1;1;1;2
131;"1";"VNABZTH";"000838";"2017-03-18";19;88;1;1;1;2
132;"1";"VNAC28M";"000868";"2017-03-18";19;89;1;1;1;2
133;"1";"VNALZTK";"001216";"2017-03-18";19;90;1;1;1;2
134;"1";"V1ZT593";"024676";"2017-03-18";16;91;1;1;1;2
135;"1";"V255719";"014964";"2017-03-18";16;92;1;1;1;2
136;"1";"VNABY8B";"001291";"2017-03-18";19;93;1;1;1;2
137;"1";"V255733";"000210";"2017-03-18";16;94;1;1;1;2
138;"1";"VNABWPT";"001787";"2017-03-18";19;95;1;1;1;2
139;"1";"VNABY62";"001797";"2017-03-18";19;96;1;1;1;2
141;"1";"V1ZT425";"010626";"2017-03-18";16;97;1;1;1;2
142;"1";"VNABWPX";"001694";"2017-03-18";19;98;1;1;1;2
143;"1";"VNABZR4";"001231";"2017-03-18";19;99;1;1;1;2
144;"1";"VNABYND";"000934";"2017-03-18";19;100;1;1;1;2
145;"1";"VNABYLN";"000865";"2017-03-18";19;101;1;1;1;2
146;"1";"VNABYMM";"000952";"2017-03-18";19;102;1;1;1;2
147;"1";"V1BCP54";"015767";"2017-03-18";16;103;1;1;1;2
148;"1";"V1AWG61";"024505";"2017-03-18";16;104;1;1;1;2
149;"1";"VNABWPW";"019999";"2017-03-18";19;105;1;1;1;2
150;"1";"V1BMG40";"010129";"2017-03-18";16;106;1;1;1;2
151;"1";"V1BMF78";"010791";"2017-03-18";16;107;1;1;1;2
152;"1";"V225728";"000174";"2017-03-18";16;108;1;1;1;2
153;"1";"V1PR757";"010100";"2017-03-18";16;109;1;1;1;2
154;"1";"V1PR651";"019991";"2017-03-18";16;110;1;1;1;2
155;"1";"V256022";"008753";"2017-03-18";16;111;1;1;1;2
156;"1";"V1PW217";"010340";"2017-03-18";16;112;1;1;1;2
157;"1";"VNAB1N9N";"001744";"2017-03-18";19;113;1;1;1;2
158;"1";"V1BMB05";"010358";"2017-03-18";16;114;1;1;1;2
159;"1";"V1BMF93";"010795";"2017-03-18";16;115;1;1;1;2
160;"1";"VNA4D61";"001397";"2017-03-18";19;116;1;1;1;2
161;"1";"CNT96363D8";"014954";"2017-03-18";24;117;1;1;1;2
162;"1";"V1PP476";"010352";"2017-03-18";16;118;1;1;1;2
163;"1";"VNABWP5";"001680";"2017-03-18";19;119;1;1;1;2
164;"1";"V1ZT595";"010035";"2017-03-18";16;120;1;1;1;2
165;"1";"V1ZT584";"010351";"2017-03-18";16;121;1;1;1;2
166;"1";"V255699";"000151";"2017-03-18";16;122;1;1;1;2
167;"1";"V1PR692";"024527";"2017-03-18";16;123;1;1;1;2
168;"1";"V1PC496";"008701";"2017-03-18";16;124;1;1;1;2
169;"1";"VNA4D84";"001706";"2017-03-18";19;125;1;1;1;2
170;"1";"V1BMF91";"010008";"2017-03-18";16;126;1;1;1;2
171;"1";"V12T562";"010130";"2017-03-18";16;127;1;1;1;2
172;"1";"V9-0070X1";"015757";"2017-03-18";20;128;1;1;1;2
173;"1";"V256558";"000116";"2017-03-18";16;129;1;1;1;2
174;"1";"V1PW209";"010091";"2017-03-18";16;130;1;1;1;2
175;"1";"V1PR697";"010120";"2017-03-18";16;131;1;1;1;2
176;"1";"V1ZT603";"010312";"2017-03-18";16;132;1;1;1;2
177;"1";"V255716";"000166";"2017-03-18";16;133;1;1;1;2
178;"1";"V1BCR01";"010121";"2017-03-18";16;134;1;1;1;2
179;"1";"V1BCP37";"010089";"2017-03-18";16;135;1;1;1;2
180;"1";"V1ALK56";"024229";"2017-03-18";16;136;1;1;1;2
181;"1";"VNA4D6Y";"001710";"2017-03-18";19;137;1;1;1;2
182;"1";"MJEDTWR";"015768";"2017-03-18";9;41;1;1;1;1
183;"1";"MJEDVDZ";"019726";"2017-03-18";9;42;1;1;1;1
184;"1";"MJEDPYG";"024633";"2017-03-18";9;43;1;1;1;1
185;"1";"MJERDPZ";"024634";"2017-03-18";9;44;1;1;1;1
186;"1";"MXL040190W";"024256";"2017-03-18";10;45;1;1;1;1
187;"1";"MJBFWYZ";"024236";"2017-03-18";2;46;1;1;1;1
188;"1";"MJEDVFH";"024695";"2017-03-18";9;47;1;1;1;1
189;"1";"MJEDPYG";"024619";"2017-03-18";9;48;1;1;1;1
190;"1";"MJEDVAD";"019792";"2017-03-18";9;49;1;1;1;1
191;"1";"MXL0390XQG";"024023";"2017-03-18";10;50;1;1;1;1
192;"1";"MJGMCNR";"024623";"2017-03-18";9;51;1;1;1;1
193;"1";"MJEDZBD";"019743";"2017-03-18";9;52;1;1;1;1
194;"1";"MJEDDZN";"024202";"2017-03-18";9;53;1;1;1;1
195;"1";"MJVDDK2";"024917";"2017-03-18";7;54;1;1;1;1
196;"1";"REVISAR";"024239";"2017-03-18";99;195;1;1;1;0
197;"1";"MJPWA79";"024201";"2017-03-18";6;55;1;1;1;1
198;"1";"MJEDTYA";"019080";"2017-03-18";9;56;1;1;1;1
199;"1";"MJVDDA5";"024966";"2017-03-18";9;57;1;1;1;1
200;"1";"MJYE690";"024677";"2017-03-18";4;58;1;1;1;1
201;"1";"MJ018XX3";"014965";"2017-03-18";12;59;1;1;1;1
202;"1";"MJEDVNN";"024937";"2017-03-18";9;60;1;1;1;1
203;"1";"MJEDTTC";"010286";"2017-03-18";9;61;1;1;1;1
204;"1";"MJYED073";"019756";"2017-03-18";4;62;1;1;1;1
205;"1";"MJEDVAB";"019755";"2017-03-18";9;63;1;1;1;1
206;"1";"MJEDVBB";"024970";"2017-03-18";9;64;1;1;1;1
207;"1";"MJGMCMK";"014731";"2017-03-18";9;65;1;1;1;1
208;"1";"REVISAR";"019774";"2017-03-18";99;207;1;1;1;0
209;"1";"MJEDPXY";"024515";"2017-03-18";9;66;1;1;1;1
210;"1";"REVISAR";"014770";"2017-03-18";99;209;1;1;1;0
211;"1";"REVISAR";"024227";"2017-03-18";99;210;1;1;1;0
212;"1";"MJEPDPE";"019735";"2017-03-18";9;67;1;1;1;1
213;"1";"MJBFXAT";"000177";"2017-03-18";2;68;1;1;1;1
214;"1";"MJEDZCD";"017411";"2017-03-18";9;69;1;1;1;1
215;"1";"MJEDTWC";"010754";"2017-03-18";9;70;1;1;1;1
216;"1";"MJEDZ8P";"012782";"2017-03-18";9;71;1;1;1;1
217;"1";"MJ02XMYU";"016465";"2017-03-18";1;72;1;1;1;1
218;"1";"MJ018XWC";"015736";"2017-03-18";12;73;1;1;1;1
219;"1";"MJEDPXW";"010783";"2017-03-18";9;74;1;1;1;1
220;"1";"MJEDVBC";"010714";"2017-03-18";9;75;1;1;1;1
221;"1";"MJPWG60";"024234";"2017-03-18";6;76;1;1;1;1
222;"1";"MJYE889";"019727";"2017-03-18";4;77;1;1;1;1
223;"1";"MJERDNF";"024211";"2017-03-18";9;78;1;1;1;1
224;"1";"MJPWA42";"024787";"2017-03-18";6;79;1;1;1;1
225;"1";"MJYE692";"010475";"2017-03-18";4;80;1;1;1;1
227;"1";"MJEDYZP";"024231";"2017-03-18";9;81;1;1;1;1
228;"1";"MJEDTXP";"024233";"2017-03-18";9;82;1;1;1;1
229;"1";"MJPWH81";"002310";"2017-03-18";6;83;1;1;1;1
230;"1";"MJBFXCP";"017493";"2017-03-18";2;84;1;1;1;1
231;"1";"REVISAR";"024501";"2017-03-18";99;229;1;1;1;0
232;"1";"MJEDVBR";"024241";"2017-03-18";9;85;1;1;1;1
233;"1";"MJPVZ60";"024004";"2017-03-18";6;86;1;1;1;1
234;"1";"MJPWF35";"000827";"2017-03-18";6;87;1;1;1;1
235;"1";"MJPWK66";"024864";"2017-03-18";6;88;1;1;1;1
236;"1";"MJZKG77";"020615";"2017-03-18";6;89;1;1;1;1
237;"1";"MJPWH37";"019836";"2017-03-18";6;90;1;1;1;1
238;"1";"MJPVF21";"019746";"2017-03-18";6;91;1;1;1;1
239;"1";"MJYED77";"019745";"2017-03-18";4;92;1;1;1;1
240;"1";"MJEDPXG";"017440";"2017-03-18";9;93;1;1;1;1
241;"1";"MJPV201";"024216";"2017-03-18";6;94;1;1;1;1
242;"1";"MJGMCPX";"017469";"2017-03-18";9;95;1;1;1;1
243;"1";"MJEDVK8";"019759";"2017-03-18";9;96;1;1;1;1
244;"1";"MJEDTWE";"024065";"2017-03-18";9;97;1;1;1;1
245;"1";"MJEDZBL";"010766";"2017-03-18";9;98;1;1;1;1
246;"1";"MJEDTRW";"010778";"2017-03-18";9;99;1;1;1;1
247;"1";"MJEDVCC";"014556";"2017-03-18";9;100;1;1;1;1
248;"1";"MJEDTTN";"010612";"2017-03-18";9;101;1;1;1;1
249;"1";"MJEDVCH";"019930";"2017-03-18";6;102;1;1;1;1
250;"1";"REVISAR";"024230";"2017-03-18";99;248;1;1;1;0
251;"1";"MJVKTM7";"014553";"2017-03-18";5;103;1;1;1;1
252;"1";"MJGMCMG";"024255";"2017-03-18";9;104;1;1;1;1
253;"1";"MJEDVLK";"008829";"2017-03-18";9;105;1;1;1;1
254;"1";"MJEDTRZ";"014969";"2017-03-18";9;106;1;1;1;1
255;"1";"MJ018XX7";"015735";"2017-03-18";12;107;1;1;1;1
256;"1";"MJEDTRF";"019754";"2017-03-18";9;108;1;1;1;1
257;"1";"MJPVK68";"001605";"2017-03-18";6;109;1;1;1;1
258;"1";"MJ018YZF";"015740";"2017-03-18";12;110;1;1;1;1
259;"1";"MJEDTYE";"019748";"2017-03-18";9;111;1;1;1;1
260;"1";"MJEDPZL";"017414";"2017-03-18";9;112;1;1;1;1
261;"1";"MJEDVNC";"024769";"2017-03-18";9;113;1;1;1;1
262;"1";"MJYE885";"024850";"2017-03-18";4;114;1;1;1;1
263;"1";"MJYED45";"019870";"2017-03-18";4;115;1;1;1;1
264;"1";"MJEDRDF";"024225";"2017-03-18";9;116;1;1;1;1
265;"1";"MJEDVCW";"024264";"2017-03-18";9;117;1;1;1;1
266;"1";"MJGMCMX";"024210";"2017-03-18";9;118;1;1;1;1
267;"1";"MJEDVNE";"010775";"2017-03-18";9;119;1;1;1;1
268;"1";"MJGMCRM";"024502";"2017-03-18";9;120;1;1;1;1
269;"1";"MJEDPYY";"010743";"2017-03-18";9;121;1;1;1;1
270;"1";"MJEDPYX";"024624";"2017-03-18";9;122;1;1;1;1
271;"1";"MJEDTTD";"001354";"2017-03-18";9;123;1;1;1;1
272;"1";"MJPW602";"014704";"2017-03-18";6;124;1;1;1;1
273;"1";"MJEDVMR";"024838";"2017-03-18";9;125;1;1;1;1
274;"1";"MJPWH29";"024503";"2017-03-18";6;126;1;1;1;1
275;"1";"MJEDVDD";"008900";"2017-03-18";9;127;1;1;1;1
276;"1";"MJEDVVDY";"024228";"2017-03-18";9;128;1;1;1;1
277;"1";"MJ6MCRC";"011198";"2017-03-18";9;129;1;1;1;1
278;"1";"MJGMPCZ";"024265";"2017-03-18";9;130;1;1;1;1
279;"1";"081636604185";"014802";"2017-03-18";14;277;1;1;1;3
280;"1";"10WZ35553247";"004236";"2017-03-18";13;278;1;1;1;3
281;"1";"10WZ19551822";"004232";"2017-03-18";13;279;1;1;1;3
282;"1";"10WZ33450371";"003986";"2017-03-18";13;280;1;1;1;3
283;"1";"15WZ52270475";"024615";"2017-03-18";13;281;1;1;1;3
284;"1";"10WF19550539";"003999";"2017-03-18";13;282;1;1;1;3
285;"1";"10WZ35551646";"003983";"2017-03-18";13;283;1;1;1;3
286;"1";"10WZ39655060";"004241";"2017-03-18";13;284;1;1;1;3
287;"1";"10WZ35551663";"004319";"2017-03-18";13;285;1;1;1;3
288;"1";"10WZ35552455";"004203";"2017-03-18";13;286;1;1;1;3
289;"1";"10WZ40050061";"003719";"2017-03-18";13;287;1;1;1;3
290;"1";"10WZ35050328";"004271";"2017-03-18";13;288;1;1;1;3
291;"1";"10WZ33450503";"003927";"2017-03-18";13;289;1;1;1;3
292;"1";"10WZ35551899";"004007";"2017-03-18";13;290;1;1;1;3
293;"1";"10WZ35553390";"004287";"2017-03-18";13;291;1;1;1;3
294;"1";"10WZ39655149";"004238";"2017-03-18";13;292;1;1;1;3
295;"1";"10WZ35553453";"004269";"2017-03-18";13;293;1;1;1;3
296;"1";"14WZ380700G";"024569";"2017-03-18";13;294;1;1;1;3
297;"1";"10WZ35552402";"004315";"2017-03-18";13;295;1;1;1;3
298;"1";"10WZ35551653";"004281";"2017-03-18";13;296;1;1;1;3
299;"1";"10WZ39655167";"004282";"2017-03-18";13;297;1;1;1;3
300;"1";"10WZ522704UZ";"024608";"2017-03-18";13;298;1;1;1;3
301;"1";"15WZ51670023";"024574";"2017-03-18";13;299;1;1;1;3
302;"1";"10WZ39655211";"003419";"2017-03-18";13;300;1;1;1;3
303;"1";"10WZ39655115";"004495";"2017-03-18";13;301;1;1;1;3
304;"1";"10WZ39655178";"004214";"2017-03-18";13;302;1;1;1;3
305;"1";"10WZ15651482";"004335";"2017-03-18";13;303;1;1;1;3
306;"1";"08A722580684";"004223";"2017-03-18";14;304;1;1;1;3
307;"1";"08A7225800475";"003995";"2017-03-18";14;305;1;1;1;3
308;"1";"10WZ73555431";"004310";"2017-03-18";13;306;1;1;1;3
309;"1";"10WZ39655095";"003392";"2017-03-18";13;307;1;1;1;3
310;"1";"15WZ522704ST";"024323";"2017-03-18";13;308;1;1;1;3
311;"1";"10WZ35551741";"004322";"2017-03-18";13;309;1;1;1;3
312;"1";"10WZ35551866";"004277";"2017-03-18";13;310;1;1;1;3
313;"1";"10WZ35552459";"003912";"2017-03-18";13;311;1;1;1;3
314;"1";"081636604219";"014869";"2017-03-18";14;312;1;1;1;3
315;"1";"081620301059";"014935";"2017-03-18";14;313;1;1;1;3
316;"1";"081620201540";"014677";"2017-03-18";14;314;1;1;1;3
317;"1";"081636604227";"014925";"2017-03-18";14;315;1;1;1;3
318;"1";"081636604213";"014689";"2017-03-18";14;316;1;1;1;3
319;"1";"14WZ3807004M";"024575";"2017-03-18";13;317;1;1;1;3
320;"1";"081636604217";"014904";"2017-03-18";14;318;1;1;1;3
321;"1";"15WZ522704V6";"024614";"2017-03-18";13;319;1;1;1;3
322;"1";"14WZ3807003Y";"024570";"2017-03-18";13;320;1;1;1;3
323;"1";"081636604209";"014810";"2017-03-18";14;321;1;1;1;3
324;"1";"14WZ3807006A";"024571";"2017-03-18";13;322;1;1;1;3
325;"1";"14WZ3807003Z";"024572";"2017-03-18";13;323;1;1;1;3
326;"1";"10WZ35351858";"003689";"2017-03-18";13;324;1;1;1;3
327;"1";"10WZ35551661";"003997";"2017-03-18";13;325;1;1;1;3
328;"1";"10WZ35552484";"004311";"2017-03-18";13;326;1;1;1;3
329;"1";"10WZ35553395";"004239";"2017-03-18";13;327;1;1;1;3
330;"1";"10WZ22551975";"003992";"2017-03-18";13;328;1;1;1;3
331;"1";"081636604179";"011219";"2017-03-18";14;329;1;1;1;3
332;"1";"10WZ35552433";"003673";"2017-03-18";13;330;1;1;1;3
333;"1";"10WZ35553388";"004309";"2017-03-18";13;331;1;1;1;3
334;"1";"10WZ35551685";"003696";"2017-03-18";13;332;1;1;1;3
335;"1";"10WZ35553439";"003687";"2017-03-18";13;333;1;1;1;3
336;"1";"10WZ35553492";"003711";"2017-03-18";13;334;1;1;1;3
337;"1";"10WZ15651570";"004233";"2017-03-18";13;335;1;1;1;3
338;"1";"10WZ35551775";"004025";"2017-03-18";13;336;1;1;1;3
339;"1";"10WZ35553394";"004252";"2017-03-18";13;337;1;1;1;3
340;"1";"10WZ35551614";"004284";"2017-03-18";13;338;1;1;1;3
341;"1";"10WZ15651266";"004312";"2017-03-18";13;339;1;1;1;3
342;"1";"10WZ35552458";"003688";"2017-03-18";13;340;1;1;1;3
343;"1";"10WZ22551304";"004040";"2017-03-18";13;341;1;1;1;3
344;"1";"08A722581124";"003937";"2017-03-18";14;342;1;1;1;3
345;"1";"V255989";"008690";"2017-03-18";16;138;2;1;1;2
346;"1";"V1AWF95";"008716";"2017-03-18";16;139;2;1;1;2
347;"1";"VNA4D5T";"001676";"2017-03-18";19;140;2;1;1;2
348;"1";"MJEDVCN";"024525";"2017-03-18";9;131;2;1;1;1
349;"1";"MJO18XVX";"024931";"2017-03-18";12;132;2;1;1;1
350;"1";"MJO18XX0";"024096";"2017-03-18";12;133;2;1;1;1
351;"1";"V1PR672";"010239";"2017-03-18";16;141;1;1;1;2
352;"1";"V1BCN63";"010317";"2017-03-18";16;142;1;1;1;2
353;"1";"VNABZRY";"001777";"2017-03-18";19;143;1;1;1;2
354;"1";"V335800";"000224";"2017-03-18";17;144;1;1;1;2
355;"1";"VNABZR6";"001225";"2017-03-18";19;145;1;1;1;2
356;"1";"VNALZVC";"001139";"2017-03-18";19;146;1;1;1;2
357;"1";"VNABWND";"011235";"2017-03-18";19;147;1;1;1;2
358;"1";"V1ZT580";"010039";"2017-03-18";16;148;1;1;1;2
359;"1";"VNABY86";"000808";"2017-03-18";19;149;1;1;1;2
360;"1";"V1PR695";"010316";"2017-03-18";16;150;1;1;1;2
361;"1";"V1PR039";"010343";"2017-03-18";16;151;1;1;1;2
362;"1";"V1PR621";"010344";"2017-03-18";16;152;1;1;1;2
363;"1";"VNABY64";"001734";"2017-03-18";19;153;1;1;1;2
364;"1";"VNABY1B";"001690";"2017-03-18";19;154;1;1;1;2
365;"1";"V1AW631";"008749";"2017-03-18";16;155;1;1;1;2
366;"1";"VNABY75";"002086";"2017-03-18";19;156;1;1;1;2
367;"1";"V1BMFJ3";"010216";"2017-03-18";16;157;1;1;1;2
368;"1";"V1BMF95";"024510";"2017-03-18";16;158;1;1;1;2
369;"1";"V1BM653";"010346";"2017-03-18";16;159;1;1;1;2
370;"1";"VNALZVF";"001151";"2017-03-18";19;160;1;1;1;2
371;"1";"VNALZTZ";"000770";"2017-03-18";19;161;1;1;1;2
372;"1";"V1PP817";"010761";"2017-03-18";16;162;1;1;1;2
373;"1";"V1BCP66";"010095";"2017-03-18";16;163;1;1;1;2
374;"1";"VNABZV9";"000844";"2017-03-18";19;164;1;1;1;2
375;"1";"VNABZT7";"000910";"2017-03-18";19;165;1;1;1;2
